meshcode,option1,option2,option3,option4,option5,option6,value
53391459,14,14103,2019,12,0,0,96771
53391459,14,14103,2019,12,0,1,37999
53391459,14,14103,2019,12,0,2,67915
53391459,14,14103,2019,12,1,0,95092
53391459,14,14103,2019,12,1,1,36050
53391459,14,14103,2019,12,1,2,73599
53391459,14,14103,2019,12,2,0,95580
53391459,14,14103,2019,12,2,1,36616
53391459,14,14103,2019,12,2,2,71949
53391540,14,14103,2019,12,0,0,65884
53391540,14,14103,2019,12,0,1,20258
53391540,14,14103,2019,12,0,2,40358
53391540,14,14103,2019,12,1,0,104129
53391540,14,14103,2019,12,1,1,23105
53391540,14,14103,2019,12,1,2,61669
53391540,14,14103,2019,12,2,0,93025
53391540,14,14103,2019,12,2,1,22278
53391540,14,14103,2019,12,2,2,55482
53391550,14,14103,2019,12,0,0,40419
53391550,14,14103,2019,12,0,1,14707
53391550,14,14103,2019,12,0,2,25948
53391550,14,14103,2019,12,1,0,91674
53391550,14,14103,2019,12,1,1,16676
53391550,14,14103,2019,12,1,2,50565
53391550,14,14103,2019,12,2,0,76794
53391550,14,14103,2019,12,2,1,16105
53391550,14,14103,2019,12,2,2,43418
53391551,14,14103,2019,12,0,0,732
53391551,14,14103,2019,12,0,1,280
53391551,14,14103,2019,12,0,2,508
53391551,14,14103,2019,12,1,0,474
53391551,14,14103,2019,12,1,1,189
53391551,14,14103,2019,12,1,2,384
53391551,14,14103,2019,12,2,0,549
53391551,14,14103,2019,12,2,1,215
53391551,14,14103,2019,12,2,2,420
53390573,14,14104,2019,12,1,0,14
53390573,14,14104,2019,12,2,0,12
53390574,14,14104,2019,12,0,0,101
53390574,14,14104,2019,12,0,1,17
53390574,14,14104,2019,12,0,2,67
53390574,14,14104,2019,12,1,0,134
53390574,14,14104,2019,12,1,1,67
53390574,14,14104,2019,12,1,2,109
53390574,14,14104,2019,12,2,0,124
53390574,14,14104,2019,12,2,1,52
53390574,14,14104,2019,12,2,2,97
53390575,14,14104,2019,12,0,0,26
53390575,14,14104,2019,12,0,2,17
53390575,14,14104,2019,12,1,0,25
53390575,14,14104,2019,12,1,1,31
53390575,14,14104,2019,12,1,2,24
53390575,14,14104,2019,12,2,0,26
53390575,14,14104,2019,12,2,1,23
53390575,14,14104,2019,12,2,2,22
53390582,14,14104,2019,12,1,0,11
53390583,14,14104,2019,12,0,0,99
53390583,14,14104,2019,12,0,1,14
53390583,14,14104,2019,12,0,2,49
53390583,14,14104,2019,12,1,0,767
53390583,14,14104,2019,12,1,1,197
53390583,14,14104,2019,12,1,2,437
53390583,14,14104,2019,12,2,0,573
53390583,14,14104,2019,12,2,1,144
53390583,14,14104,2019,12,2,2,324
53390584,14,14104,2019,12,0,0,354
53390584,14,14104,2019,12,0,1,147
53390584,14,14104,2019,12,0,2,235
53390584,14,14104,2019,12,1,0,1166
53390584,14,14104,2019,12,1,1,216
53390584,14,14104,2019,12,1,2,613
53390584,14,14104,2019,12,2,0,930
53390584,14,14104,2019,12,2,1,196
53390584,14,14104,2019,12,2,2,503
53390585,14,14104,2019,12,0,0,41
53390585,14,14104,2019,12,0,2,30
53390585,14,14104,2019,12,1,0,103
53390585,14,14104,2019,12,1,1,11
53390585,14,14104,2019,12,1,2,51
53390585,14,14104,2019,12,2,0,85
53390585,14,14104,2019,12,2,2,45
53390591,14,14104,2019,12,0,0,231
53390591,14,14104,2019,12,0,1,71
53390591,14,14104,2019,12,0,2,170
53390591,14,14104,2019,12,1,0,462
53390591,14,14104,2019,12,1,1,169
53390591,14,14104,2019,12,1,2,320
53390591,14,14104,2019,12,2,0,395
53390591,14,14104,2019,12,2,1,141
53390591,14,14104,2019,12,2,2,277
53390592,14,14104,2019,12,0,0,969
53390592,14,14104,2019,12,0,1,660
53390592,14,14104,2019,12,0,2,736
53390592,14,14104,2019,12,1,0,672
53390592,14,14104,2019,12,1,1,661
53390592,14,14104,2019,12,1,2,623
53390592,14,14104,2019,12,2,0,758
53390592,14,14104,2019,12,2,1,661
53390592,14,14104,2019,12,2,2,656
53390593,14,14104,2019,12,0,0,980
53390593,14,14104,2019,12,0,1,657
53390593,14,14104,2019,12,0,2,809
53390593,14,14104,2019,12,1,0,1712
53390593,14,14104,2019,12,1,1,982
53390593,14,14104,2019,12,1,2,1302
53390593,14,14104,2019,12,2,0,1500
53390593,14,14104,2019,12,2,1,888
53390593,14,14104,2019,12,2,2,1159
53390594,14,14104,2019,12,0,0,951
53390594,14,14104,2019,12,0,1,296
53390594,14,14104,2019,12,0,2,593
53390594,14,14104,2019,12,1,0,3040
53390594,14,14104,2019,12,1,1,578
53390594,14,14104,2019,12,1,2,1636
53390594,14,14104,2019,12,2,0,2434
53390594,14,14104,2019,12,2,1,496
53390594,14,14104,2019,12,2,2,1333
53390595,14,14104,2019,12,0,0,17
53390595,14,14104,2019,12,0,2,10
53390595,14,14104,2019,12,2,0,10
53391500,14,14104,2019,12,0,0,6703
53391500,14,14104,2019,12,0,1,7919
53391500,14,14104,2019,12,0,2,7223
53391500,14,14104,2019,12,1,0,4896
53391500,14,14104,2019,12,1,1,7683
53391500,14,14104,2019,12,1,2,6179
53391500,14,14104,2019,12,2,0,5421
53391500,14,14104,2019,12,2,1,7751
53391500,14,14104,2019,12,2,2,6482
53391501,14,14104,2019,12,0,0,7588
53391501,14,14104,2019,12,0,1,9141
53391501,14,14104,2019,12,0,2,8433
53391501,14,14104,2019,12,1,0,5484
53391501,14,14104,2019,12,1,1,8986
53391501,14,14104,2019,12,1,2,7280
53391501,14,14104,2019,12,2,0,6095
53391501,14,14104,2019,12,2,1,9031
53391501,14,14104,2019,12,2,2,7615
53391502,14,14104,2019,12,0,0,4976
53391502,14,14104,2019,12,0,1,5020
53391502,14,14104,2019,12,0,2,4874
53391502,14,14104,2019,12,1,0,3698
53391502,14,14104,2019,12,1,1,4869
53391502,14,14104,2019,12,1,2,4136
53391502,14,14104,2019,12,2,0,4069
53391502,14,14104,2019,12,2,1,4913
53391502,14,14104,2019,12,2,2,4350
53391503,14,14104,2019,12,0,0,6047
53391503,14,14104,2019,12,0,1,7284
53391503,14,14104,2019,12,0,2,6622
53391503,14,14104,2019,12,1,0,6499
53391503,14,14104,2019,12,1,1,7447
53391503,14,14104,2019,12,1,2,6872
53391503,14,14104,2019,12,2,0,6368
53391503,14,14104,2019,12,2,1,7400
53391503,14,14104,2019,12,2,2,6799
53391504,14,14104,2019,12,0,0,432
53391504,14,14104,2019,12,0,1,109
53391504,14,14104,2019,12,0,2,252
53391504,14,14104,2019,12,1,0,1176
53391504,14,14104,2019,12,1,1,160
53391504,14,14104,2019,12,1,2,619
53391504,14,14104,2019,12,2,0,960
53391504,14,14104,2019,12,2,1,145
53391504,14,14104,2019,12,2,2,512
53391511,14,14104,2019,12,0,0,8936
53391511,14,14104,2019,12,0,1,11011
53391511,14,14104,2019,12,0,2,10151
53391511,14,14104,2019,12,1,0,5644
53391511,14,14104,2019,12,1,1,10842
53391511,14,14104,2019,12,1,2,8445
53391511,14,14104,2019,12,2,0,6600
53391511,14,14104,2019,12,2,1,10891
53391511,14,14104,2019,12,2,2,8940
53391512,14,14104,2019,12,0,0,7333
53391512,14,14104,2019,12,0,1,9939
53391512,14,14104,2019,12,0,2,8628
53391512,14,14104,2019,12,1,0,5561
53391512,14,14104,2019,12,1,1,9902
53391512,14,14104,2019,12,1,2,7653
53391512,14,14104,2019,12,2,0,6075
53391512,14,14104,2019,12,2,1,9913
53391512,14,14104,2019,12,2,2,7936
53391513,14,14104,2019,12,0,0,8277
53391513,14,14104,2019,12,0,1,7159
53391513,14,14104,2019,12,0,2,7502
53391513,14,14104,2019,12,1,0,6630
53391513,14,14104,2019,12,1,1,7550
53391513,14,14104,2019,12,1,2,6911
53391513,14,14104,2019,12,2,0,7108
53391513,14,14104,2019,12,2,1,7436
53391513,14,14104,2019,12,2,2,7083
53391514,14,14104,2019,12,0,0,311
53391514,14,14104,2019,12,0,1,121
53391514,14,14104,2019,12,0,2,187
53391514,14,14104,2019,12,1,0,749
53391514,14,14104,2019,12,1,1,278
53391514,14,14104,2019,12,1,2,462
53391514,14,14104,2019,12,2,0,622
53391514,14,14104,2019,12,2,1,232
53391514,14,14104,2019,12,2,2,382
53391515,14,14104,2019,12,1,0,15
53391515,14,14104,2019,12,1,2,11
53391515,14,14104,2019,12,2,0,13
53391515,14,14104,2019,12,2,2,11
53391521,14,14104,2019,12,0,0,21227
53391521,14,14104,2019,12,0,1,16297
53391521,14,14104,2019,12,0,2,18087
53391521,14,14104,2019,12,1,0,18623
53391521,14,14104,2019,12,1,1,15022
53391521,14,14104,2019,12,1,2,16527
53391521,14,14104,2019,12,2,0,19379
53391521,14,14104,2019,12,2,1,15392
53391521,14,14104,2019,12,2,2,16980
53391522,14,14104,2019,12,0,0,12159
53391522,14,14104,2019,12,0,1,8157
53391522,14,14104,2019,12,0,2,9824
53391522,14,14104,2019,12,1,0,8010
53391522,14,14104,2019,12,1,1,7917
53391522,14,14104,2019,12,1,2,7726
53391522,14,14104,2019,12,2,0,9215
53391522,14,14104,2019,12,2,1,7987
53391522,14,14104,2019,12,2,2,8335
53391523,14,14104,2019,12,0,0,2074
53391523,14,14104,2019,12,0,1,1221
53391523,14,14104,2019,12,0,2,1631
53391523,14,14104,2019,12,1,0,4755
53391523,14,14104,2019,12,1,1,1747
53391523,14,14104,2019,12,1,2,2996
53391523,14,14104,2019,12,2,0,3977
53391523,14,14104,2019,12,2,1,1594
53391523,14,14104,2019,12,2,2,2600
53391524,14,14104,2019,12,0,0,239
53391524,14,14104,2019,12,0,1,125
53391524,14,14104,2019,12,0,2,208
53391524,14,14104,2019,12,1,0,617
53391524,14,14104,2019,12,1,1,122
53391524,14,14104,2019,12,1,2,342
53391524,14,14104,2019,12,2,0,507
53391524,14,14104,2019,12,2,1,123
53391524,14,14104,2019,12,2,2,303
53391525,14,14104,2019,12,0,0,35
53391525,14,14104,2019,12,0,2,24
53391525,14,14104,2019,12,1,0,77
53391525,14,14104,2019,12,1,1,29
53391525,14,14104,2019,12,1,2,51
53391525,14,14104,2019,12,2,0,65
53391525,14,14104,2019,12,2,1,23
53391525,14,14104,2019,12,2,2,43
53391530,14,14104,2019,12,0,0,54689
53391530,14,14104,2019,12,0,1,44370
53391530,14,14104,2019,12,0,2,51653
53391530,14,14104,2019,12,1,0,63979
53391530,14,14104,2019,12,1,1,37633
53391530,14,14104,2019,12,1,2,55650
53391530,14,14104,2019,12,2,0,61282
53391530,14,14104,2019,12,2,1,39589
53391530,14,14104,2019,12,2,2,54490
53391531,14,14104,2019,12,0,0,50440
53391531,14,14104,2019,12,0,1,24385
53391531,14,14104,2019,12,0,2,34833
53391531,14,14104,2019,12,1,0,72591
53391531,14,14104,2019,12,1,1,24255
53391531,14,14104,2019,12,1,2,47239
53391531,14,14104,2019,12,2,0,66160
53391531,14,14104,2019,12,2,1,24293
53391531,14,14104,2019,12,2,2,43637
53391532,14,14104,2019,12,0,0,7331
53391532,14,14104,2019,12,0,1,2627
53391532,14,14104,2019,12,0,2,4463
53391532,14,14104,2019,12,1,0,6773
53391532,14,14104,2019,12,1,1,2416
53391532,14,14104,2019,12,1,2,4406
53391532,14,14104,2019,12,2,0,6935
53391532,14,14104,2019,12,2,1,2477
53391532,14,14104,2019,12,2,2,4423
53391533,14,14104,2019,12,0,0,658
53391533,14,14104,2019,12,0,1,252
53391533,14,14104,2019,12,0,2,452
53391533,14,14104,2019,12,1,0,1205
53391533,14,14104,2019,12,1,1,293
53391533,14,14104,2019,12,1,2,754
53391533,14,14104,2019,12,2,0,1046
53391533,14,14104,2019,12,2,1,281
53391533,14,14104,2019,12,2,2,667
53391534,14,14104,2019,12,0,0,88
53391534,14,14104,2019,12,0,1,35
53391534,14,14104,2019,12,0,2,83
53391534,14,14104,2019,12,1,0,89
53391534,14,14104,2019,12,1,1,53
53391534,14,14104,2019,12,1,2,71
53391534,14,14104,2019,12,2,0,89
53391534,14,14104,2019,12,2,1,48
53391534,14,14104,2019,12,2,2,75
53391541,14,14104,2019,12,0,0,25813
53391541,14,14104,2019,12,0,1,11466
53391541,14,14104,2019,12,0,2,17373
53391541,14,14104,2019,12,1,0,15460
53391541,14,14104,2019,12,1,1,7211
53391541,14,14104,2019,12,1,2,11067
53391541,14,14104,2019,12,2,0,18465
53391541,14,14104,2019,12,2,1,8446
53391541,14,14104,2019,12,2,2,12898
53391542,14,14104,2019,12,0,0,147
53391542,14,14104,2019,12,0,1,31
53391542,14,14104,2019,12,0,2,89
53391542,14,14104,2019,12,1,0,66
53391542,14,14104,2019,12,1,2,36
53391542,14,14104,2019,12,2,0,89
53391542,14,14104,2019,12,2,1,14
53391542,14,14104,2019,12,2,2,51
53391543,14,14104,2019,12,0,0,275
53391543,14,14104,2019,12,0,1,88
53391543,14,14104,2019,12,0,2,199
53391543,14,14104,2019,12,1,0,286
53391543,14,14104,2019,12,1,1,106
53391543,14,14104,2019,12,1,2,219
53391543,14,14104,2019,12,2,0,283
53391543,14,14104,2019,12,2,1,100
53391543,14,14104,2019,12,2,2,213
53391406,14,14105,2019,12,0,0,6371
53391406,14,14105,2019,12,0,1,8423
53391406,14,14105,2019,12,0,2,7522
53391406,14,14105,2019,12,1,0,6407
53391406,14,14105,2019,12,1,1,9044
53391406,14,14105,2019,12,1,2,7596
53391406,14,14105,2019,12,2,0,6397
53391406,14,14105,2019,12,2,1,8864
53391406,14,14105,2019,12,2,2,7574
53391407,14,14105,2019,12,0,0,12953
53391407,14,14105,2019,12,0,1,17365
53391407,14,14105,2019,12,0,2,15311
53391407,14,14105,2019,12,1,0,7950
53391407,14,14105,2019,12,1,1,17202
53391407,14,14105,2019,12,1,2,12438
53391407,14,14105,2019,12,2,0,9403
53391407,14,14105,2019,12,2,1,17249
53391407,14,14105,2019,12,2,2,13272
53391408,14,14105,2019,12,0,0,9966
53391408,14,14105,2019,12,0,1,12161
53391408,14,14105,2019,12,0,2,11253
53391408,14,14105,2019,12,1,0,6254
53391408,14,14105,2019,12,1,1,12144
53391408,14,14105,2019,12,1,2,9253
53391408,14,14105,2019,12,2,0,7332
53391408,14,14105,2019,12,2,1,12149
53391408,14,14105,2019,12,2,2,9834
53391416,14,14105,2019,12,0,0,6506
53391416,14,14105,2019,12,0,1,8247
53391416,14,14105,2019,12,0,2,7496
53391416,14,14105,2019,12,1,0,4980
53391416,14,14105,2019,12,1,1,8014
53391416,14,14105,2019,12,1,2,6392
53391416,14,14105,2019,12,2,0,5423
53391416,14,14105,2019,12,2,1,8082
53391416,14,14105,2019,12,2,2,6712
53391417,14,14105,2019,12,0,0,11132
53391417,14,14105,2019,12,0,1,14107
53391417,14,14105,2019,12,0,2,12814
53391417,14,14105,2019,12,1,0,7220
53391417,14,14105,2019,12,1,1,13955
53391417,14,14105,2019,12,1,2,10836
53391417,14,14105,2019,12,2,0,8356
53391417,14,14105,2019,12,2,1,13999
53391417,14,14105,2019,12,2,2,11410
53391418,14,14105,2019,12,0,0,15041
53391418,14,14105,2019,12,0,1,15873
53391418,14,14105,2019,12,0,2,15437
53391418,14,14105,2019,12,1,0,12463
53391418,14,14105,2019,12,1,1,15804
53391418,14,14105,2019,12,1,2,14029
53391418,14,14105,2019,12,2,0,13212
53391418,14,14105,2019,12,2,1,15824
53391418,14,14105,2019,12,2,2,14438
53391419,14,14105,2019,12,0,0,14748
53391419,14,14105,2019,12,0,1,17675
53391419,14,14105,2019,12,0,2,16220
53391419,14,14105,2019,12,1,0,11636
53391419,14,14105,2019,12,1,1,17597
53391419,14,14105,2019,12,1,2,14601
53391419,14,14105,2019,12,2,0,12540
53391419,14,14105,2019,12,2,1,17620
53391419,14,14105,2019,12,2,2,15071
53391427,14,14105,2019,12,0,0,10849
53391427,14,14105,2019,12,0,1,15804
53391427,14,14105,2019,12,0,2,13648
53391427,14,14105,2019,12,1,0,7770
53391427,14,14105,2019,12,1,1,15445
53391427,14,14105,2019,12,1,2,11626
53391427,14,14105,2019,12,2,0,8664
53391427,14,14105,2019,12,2,1,15550
53391427,14,14105,2019,12,2,2,12213
53391428,14,14105,2019,12,0,0,10261
53391428,14,14105,2019,12,0,1,11619
53391428,14,14105,2019,12,0,2,11169
53391428,14,14105,2019,12,1,0,7345
53391428,14,14105,2019,12,1,1,11834
53391428,14,14105,2019,12,1,2,9713
53391428,14,14105,2019,12,2,0,8192
53391428,14,14105,2019,12,2,1,11772
53391428,14,14105,2019,12,2,2,10135
53391429,14,14105,2019,12,0,0,26472
53391429,14,14105,2019,12,0,1,29280
53391429,14,14105,2019,12,0,2,28052
53391429,14,14105,2019,12,1,0,20260
53391429,14,14105,2019,12,1,1,31105
53391429,14,14105,2019,12,1,2,25876
53391429,14,14105,2019,12,2,0,22064
53391429,14,14105,2019,12,2,1,30575
53391429,14,14105,2019,12,2,2,26508
53391510,14,14105,2019,12,0,0,5397
53391510,14,14105,2019,12,0,1,7089
53391510,14,14105,2019,12,0,2,6313
53391510,14,14105,2019,12,1,0,4557
53391510,14,14105,2019,12,1,1,7055
53391510,14,14105,2019,12,1,2,5802
53391510,14,14105,2019,12,2,0,4801
53391510,14,14105,2019,12,2,1,7065
53391510,14,14105,2019,12,2,2,5950
53391520,14,14105,2019,12,0,0,29579
53391520,14,14105,2019,12,0,1,29838
53391520,14,14105,2019,12,0,2,29711
53391520,14,14105,2019,12,1,0,30239
53391520,14,14105,2019,12,1,1,30384
53391520,14,14105,2019,12,1,2,29539
53391520,14,14105,2019,12,2,0,30047
53391520,14,14105,2019,12,2,1,30226
53391520,14,14105,2019,12,2,2,29589
53391425,14,14106,2019,12,0,0,9259
53391425,14,14106,2019,12,0,1,11496
53391425,14,14106,2019,12,0,2,10530
53391425,14,14106,2019,12,1,0,5189
53391425,14,14106,2019,12,1,1,11217
53391425,14,14106,2019,12,1,2,8035
53391425,14,14106,2019,12,2,0,6371
53391425,14,14106,2019,12,2,1,11298
53391425,14,14106,2019,12,2,2,8759
53391426,14,14106,2019,12,0,0,7637
53391426,14,14106,2019,12,0,1,9018
53391426,14,14106,2019,12,0,2,8322
53391426,14,14106,2019,12,1,0,5314
53391426,14,14106,2019,12,1,1,8810
53391426,14,14106,2019,12,1,2,6941
53391426,14,14106,2019,12,2,0,5988
53391426,14,14106,2019,12,2,1,8870
53391426,14,14106,2019,12,2,2,7342
53391434,14,14106,2019,12,0,0,1628
53391434,14,14106,2019,12,0,1,1476
53391434,14,14106,2019,12,0,2,1574
53391434,14,14106,2019,12,1,0,1346
53391434,14,14106,2019,12,1,1,1458
53391434,14,14106,2019,12,1,2,1418
53391434,14,14106,2019,12,2,0,1428
53391434,14,14106,2019,12,2,1,1463
53391434,14,14106,2019,12,2,2,1464
53391435,14,14106,2019,12,0,0,7165
53391435,14,14106,2019,12,0,1,8665
53391435,14,14106,2019,12,0,2,7999
53391435,14,14106,2019,12,1,0,5558
53391435,14,14106,2019,12,1,1,8604
53391435,14,14106,2019,12,1,2,7325
53391435,14,14106,2019,12,2,0,6025
53391435,14,14106,2019,12,2,1,8621
53391435,14,14106,2019,12,2,2,7521
53391436,14,14106,2019,12,0,0,7696
53391436,14,14106,2019,12,0,1,7819
53391436,14,14106,2019,12,0,2,7858
53391436,14,14106,2019,12,1,0,5457
53391436,14,14106,2019,12,1,1,8140
53391436,14,14106,2019,12,1,2,7118
53391436,14,14106,2019,12,2,0,6107
53391436,14,14106,2019,12,2,1,8047
53391436,14,14106,2019,12,2,2,7333
53391437,14,14106,2019,12,0,0,16269
53391437,14,14106,2019,12,0,1,20046
53391437,14,14106,2019,12,0,2,18584
53391437,14,14106,2019,12,1,0,11212
53391437,14,14106,2019,12,1,1,20262
53391437,14,14106,2019,12,1,2,16606
53391437,14,14106,2019,12,2,0,12681
53391437,14,14106,2019,12,2,1,20199
53391437,14,14106,2019,12,2,2,17180
53391445,14,14106,2019,12,0,0,4453
53391445,14,14106,2019,12,0,1,4640
53391445,14,14106,2019,12,0,2,4544
53391445,14,14106,2019,12,1,0,3961
53391445,14,14106,2019,12,1,1,4671
53391445,14,14106,2019,12,1,2,4375
53391445,14,14106,2019,12,2,0,4104
53391445,14,14106,2019,12,2,1,4662
53391445,14,14106,2019,12,2,2,4424
53391446,14,14106,2019,12,0,0,7158
53391446,14,14106,2019,12,0,1,8928
53391446,14,14106,2019,12,0,2,8180
53391446,14,14106,2019,12,1,0,4340
53391446,14,14106,2019,12,1,1,8168
53391446,14,14106,2019,12,1,2,6398
53391446,14,14106,2019,12,2,0,5158
53391446,14,14106,2019,12,2,1,8388
53391446,14,14106,2019,12,2,2,6915
53391447,14,14106,2019,12,0,0,12534
53391447,14,14106,2019,12,0,1,11774
53391447,14,14106,2019,12,0,2,12032
53391447,14,14106,2019,12,1,0,23245
53391447,14,14106,2019,12,1,1,12804
53391447,14,14106,2019,12,1,2,17263
53391447,14,14106,2019,12,2,0,20135
53391447,14,14106,2019,12,2,1,12505
53391447,14,14106,2019,12,2,2,15744
53391456,14,14106,2019,12,0,0,10156
53391456,14,14106,2019,12,0,1,14257
53391456,14,14106,2019,12,0,2,12427
53391456,14,14106,2019,12,1,0,7085
53391456,14,14106,2019,12,1,1,13805
53391456,14,14106,2019,12,1,2,10600
53391456,14,14106,2019,12,2,0,7977
53391456,14,14106,2019,12,2,1,13936
53391456,14,14106,2019,12,2,2,11130
53391457,14,14106,2019,12,0,0,18499
53391457,14,14106,2019,12,0,1,20090
53391457,14,14106,2019,12,0,2,19212
53391457,14,14106,2019,12,1,0,14554
53391457,14,14106,2019,12,1,1,20067
53391457,14,14106,2019,12,1,2,17425
53391457,14,14106,2019,12,2,0,15699
53391457,14,14106,2019,12,2,1,20074
53391457,14,14106,2019,12,2,2,17944
53391465,14,14106,2019,12,0,0,4833
53391465,14,14106,2019,12,0,1,5932
53391465,14,14106,2019,12,0,2,5471
53391465,14,14106,2019,12,1,0,3549
53391465,14,14106,2019,12,1,1,5970
53391465,14,14106,2019,12,1,2,4823
53391465,14,14106,2019,12,2,0,3922
53391465,14,14106,2019,12,2,1,5959
53391465,14,14106,2019,12,2,2,5012
53391466,14,14106,2019,12,0,0,10976
53391466,14,14106,2019,12,0,1,12908
53391466,14,14106,2019,12,0,2,12070
53391466,14,14106,2019,12,1,0,8642
53391466,14,14106,2019,12,1,1,13136
53391466,14,14106,2019,12,1,2,10940
53391466,14,14106,2019,12,2,0,9319
53391466,14,14106,2019,12,2,1,13070
53391466,14,14106,2019,12,2,2,11268
53391467,14,14106,2019,12,0,0,7605
53391467,14,14106,2019,12,0,1,9114
53391467,14,14106,2019,12,0,2,8147
53391467,14,14106,2019,12,1,0,9446
53391467,14,14106,2019,12,1,1,9003
53391467,14,14106,2019,12,1,2,8813
53391467,14,14106,2019,12,2,0,8911
53391467,14,14106,2019,12,2,1,9035
53391467,14,14106,2019,12,2,2,8620
53391475,14,14106,2019,12,0,0,7622
53391475,14,14106,2019,12,0,1,8641
53391475,14,14106,2019,12,0,2,8440
53391475,14,14106,2019,12,1,0,5921
53391475,14,14106,2019,12,1,1,9092
53391475,14,14106,2019,12,1,2,8044
53391475,14,14106,2019,12,2,0,6415
53391475,14,14106,2019,12,2,1,8961
53391475,14,14106,2019,12,2,2,8159
53391477,14,14106,2019,12,0,0,3786
53391477,14,14106,2019,12,0,1,4381
53391477,14,14106,2019,12,0,2,4035
53391477,14,14106,2019,12,1,0,3527
53391477,14,14106,2019,12,1,1,4655
53391477,14,14106,2019,12,1,2,4026
53391477,14,14106,2019,12,2,0,3602
53391477,14,14106,2019,12,2,1,4575
53391477,14,14106,2019,12,2,2,4029
53391484,14,14106,2019,12,0,0,4838
53391484,14,14106,2019,12,0,1,5548
53391484,14,14106,2019,12,0,2,5355
53391484,14,14106,2019,12,1,0,4432
53391484,14,14106,2019,12,1,1,5267
53391484,14,14106,2019,12,1,2,4810
53391484,14,14106,2019,12,2,0,4550
53391484,14,14106,2019,12,2,1,5348
53391484,14,14106,2019,12,2,2,4968
53391485,14,14106,2019,12,0,0,4003
53391485,14,14106,2019,12,0,1,5697
53391485,14,14106,2019,12,0,2,4913
53391485,14,14106,2019,12,1,0,2817
53391485,14,14106,2019,12,1,1,5292
53391485,14,14106,2019,12,1,2,4111
53391485,14,14106,2019,12,2,0,3161
53391485,14,14106,2019,12,2,1,5410
53391485,14,14106,2019,12,2,2,4344
53391494,14,14106,2019,12,0,0,4478
53391494,14,14106,2019,12,0,1,5907
53391494,14,14106,2019,12,0,2,5350
53391494,14,14106,2019,12,1,0,4261
53391494,14,14106,2019,12,1,1,5642
53391494,14,14106,2019,12,1,2,4905
53391494,14,14106,2019,12,2,0,4324
53391494,14,14106,2019,12,2,1,5719
53391494,14,14106,2019,12,2,2,5034
53390437,14,14107,2019,12,0,0,1332
53390437,14,14107,2019,12,0,1,1932
53390437,14,14107,2019,12,0,2,1671
53390437,14,14107,2019,12,1,0,1074
53390437,14,14107,2019,12,1,1,2047
53390437,14,14107,2019,12,1,2,1555
53390437,14,14107,2019,12,2,0,1149
53390437,14,14107,2019,12,2,1,2014
53390437,14,14107,2019,12,2,2,1588
53390438,14,14107,2019,12,0,0,4218
53390438,14,14107,2019,12,0,1,5117
53390438,14,14107,2019,12,0,2,4710
53390438,14,14107,2019,12,1,0,2939
53390438,14,14107,2019,12,1,1,5170
53390438,14,14107,2019,12,1,2,4076
53390438,14,14107,2019,12,2,0,3311
